grp,x,y
1,1.3130642784743696,-1.245853286525151
1,0.7278954507100501,-1.073251834942121
1,-1.4163073468384275,1.1211290585576419
1,0.2495970494645882,1.4374434648706216
1,-1.332825210976346,1.1263836741837594
1,-1.774362399590704,0.8543802737026026
1,1.0682913154354938,-0.2952158384087364
1,1.2818005812892181,-1.2424393659765776
1,-1.425010016994204,0.6185659406768964
1,0.9088601942703519,0.8505015941470578
1,-1.1862787986842998,-1.5295186545224289
1,-1.5369993633379153,-0.34252915928579275
1,1.0736417053753475,-0.5037854039937263
1,-1.2140699473056344,-0.03859164742477328
1,-0.8284639622338725,0.9549022323441348
1,-0.6653724368389224,-1.6594924142644483
1,-0.7288372338169237,-0.7280022377125962
1,0.652273852756368,-1.4430317503168013
1,-0.5788201060104772,1.5601753039575026
1,1.1908896959442765,-1.056408066733587
1,-1.2368253705671655,0.4732077019394882
1,1.5864447753815016,-0.26877458793606207
1,0.21215778567769236,0.9943125578550202
1,-0.6056738120601437,0.8362946316443413
1,1.7909278360728842,0.7539543203551732
1,-1.153135374999316,-0.46243110745160215
1,1.2805875049654727,0.9300432383961769
1,-0.7099909598831151,-1.1539762405041423
1,-0.3348223139400918,-1.591331064259135
1,-0.7337338297666922,-1.1392445540077112
1,1.0575467146056823,0.1122699689773885
1,-1.5924104609151521,0.7897070068472195
1,0.32485108218363895,-1.3198952151812455
1,1.3573852641859931,0.6561655783652637
1,-0.711765457161473,1.1783738330872802
1,0.7175817114305235,1.3981663329636118
1,-1.556292345356499,-0.28090950912514995
1,1.499289250858826,-1.180903793881616
1,-0.48344619519198595,1.8548732682055742
1,1.7676176224997262,0.6370471847294105
1,-1.0845672454865918,0.25412412362803083
1,1.2780774494340215,-0.43889030095012843
1,-0.3541722824362413,1.4899988597254528
1,-1.0222641353757789,-0.5837884752483409
1,1.3291841326537437,-0.06130166408214974
1,0.9704675482742551,-0.2462804676921897
1,1.4448845155131544,-0.3499442807828031
1,-1.6487133462709191,-0.5038215047261332
1,0.6032780025212535,1.0167367145291846
1,-1.7731352449648272,0.7983759720904623
1,-1.0625924286249946,1.6341301707801787
1,1.0085912955808407,-0.19185556040623536
1,1.3955074115940478,-0.22272855005912953
1,-1.1874748932813435,1.0860630862893592
1,1.59231990375572,-0.6274168416929298
1,-1.8807122244054053,0.38698192602279813
1,1.36488877956272,-1.3263276588979998
1,-0.6823529438426316,1.7407388416555125
1,-0.42684758254499977,1.513674816398755
1,-1.3312578121207197,0.9728554160847426
1,0.015877706831115744,-1.8346084362775992
1,-0.17477547692990048,1.4564270447540784
1,1.4801341778294377,0.39857398406171574
1,1.4477748658369418,-0.04293729588897411
1,-1.641323619377196,-0.45807532983752414
1,1.3066373508737932,0.7893951908043629
1,-1.225384697475594,0.31822914037916367
1,-1.2316302889280126,-0.6491996986203301
1,1.006279388422711,1.3678967486946827
1,1.7724646691664152,-0.37170905312078867
1,0.3971532411657766,1.3562736501564576
1,0.7718684746824662,1.0363514044640678
1,0.6711025339069521,-1.0812366221082839
1,-0.14182880434070458,1.8239637262749093
1,0.22340278256251433,0.9907632423707609
1,-0.7575643110266616,-0.7107261207496963
1,-1.3711008884995082,-0.7133996434212129
1,-1.5747287494822706,0.9888023643318975
1,0.8123021072843384,0.9437910468882212
1,-1.020890404600884,0.13031749395590572
1,1.445881989074163,-0.7852048835052943
1,0.9732859851973119,1.4297263770413056
1,0.7172127191268012,1.060066154517959
1,-0.8710193668907996,-1.3391664539433485
1,0.06164082874047112,-1.5271535554875935
1,-1.4328844748016825,0.6366847335564827
1,-1.5287106958022743,0.7904507926632693
1,0.008560126045839367,1.3839365479183237
1,-0.3129691418290164,1.7284345391005884
1,-1.4113624761414987,-0.9701749120801492
1,0.8371880006121599,0.6799964273521679
1,1.3622616248703694,0.02528361433913944
1,0.6362838921484704,1.0018639588843923
1,-0.22519899105566143,1.7547187603245498
1,-0.8118581514556896,-1.1486346719557419
1,-0.6760028934950535,-0.8325779261906121
1,-0.4661008086580115,1.0777342524213565
1,0.45747666204368037,-1.7573862435628802
1,0.35918541895171846,1.1414787013547611
1,1.084145364727138,0.7461483640640717
0,-1.867709129023932,-1.2503175750810782
0,-1.6540916548114823,1.9169399101496079
0,-2.7250067519145054,-0.8844757359242852
0,-2.517278857596761,0.6996303891841819
0,1.4680430247718528,1.611645111500346
0,2.7362682442799895,-0.1996849988103096
0,0.18793450707629328,-2.1480996443832936
0,1.0472006091655477,2.1243717057064857
0,1.711631433655858,-1.1938267440082966
0,2.4979563350535456,0.6379557169345264
0,0.4855421160173896,-2.376165362829938
0,1.1973008990044007,2.6930101526574033
0,-1.0678817093195336,2.737431974865557
0,2.2273627563622096,-1.4294803841690296
0,2.8766574894701606,0.26735825592597623
0,-0.24630999846212948,2.1886994542170974
0,0.043289522190688066,-2.3482976305804764
0,-1.9994547118482018,1.7917553334595635
0,-2.8934762699215297,-0.39465875982722387
0,2.2352598430111392,1.071087676242932
0,2.748156842008058,-0.004620680584147229
0,2.4527114006748114,-1.6472160995665748
0,-1.1709545110372686,2.066067693400177
0,1.25826733090411,-1.6962552804546733
0,-1.2644613142397603,-2.146394352501849
0,-0.44216691089332016,-2.568965025621479
0,-2.297349925883105,-1.4923268082455574
0,-1.1936427935522655,-2.248866638122019
0,-2.6266306371777457,-0.02278489415104011
0,1.6593943009187508,1.2203934796193607
0,1.2669393475569235,1.6709190252050226
0,2.0911601441901784,0.9638708229031983
0,2.298907529457863,-0.4357432517288596
0,0.9999751113689724,2.689749181076497
0,2.391767619881649,1.3896853802425324
0,0.6772844274075871,2.411649034922481
0,2.110048768462927,0.1666353242795925
0,-0.5645091231362223,-2.760937679549678
0,-2.694302675210817,-0.9354708099952811
0,2.1303049308049595,-0.3106662935273542
0,0.5121567547410111,2.0614368385145743
0,1.2233384090932529,-1.6507615646318357
0,0.0037983366906995495,2.8218515452643547
0,1.0290949349323646,-2.7068977857926146
0,1.5610515544011474,2.554886139305581
0,-0.2199134704553892,-2.7645708149644115
0,1.9925104111820364,1.0356178090231505
0,-0.24900398851407082,2.3589734704437904
0,-2.3987004853700724,1.0655273888981593
0,-0.8449419819074093,2.0382648617643593
0,-2.620414312780435,-1.059747348734405
0,-1.1978207341988103,1.7417475531353968
0,-1.0292852149559906,2.2269379578603026
0,1.1373259397219433,-1.7092415785625834
0,0.5275952324762319,-2.8780650697794803
0,2.310402438340016,-1.5840134731076272
0,1.360033121751527,1.7498375107545074
0,-0.9433765341807974,2.320821817569073
0,-1.5535180620047928,-1.9706298232352166
0,2.3383016042179308,-0.44326274790597525
0,-2.6379868689022286,-0.4596965703450907
0,1.8891677345694675,1.8303944011985338
0,1.543511715817041,1.3505750691016576
0,-1.205188508936214,1.630538511714723
0,0.7471321684352642,-1.9926403318910733
0,0.766051448321281,-2.2253240000552816
